Header,GPSWeek,GPSTime,Heading,Pitch,Roll,gyrox,gyroy,gyroz,accx,accy,accz,Lattitude,Longitude,Altitude,Ve,Vn,Vu,V,NSV1,NSV2,Status,Age,Warming*Cs,
$GPCHC,2125,120058.8,179.39,2.46,-8.64,2.41,36.11,-1.05,0.1737,0.0496,1.1429,32.02835405,118.8562165,28.24,-0.026,0.871,-0.117,0.871,21,17,41,2,2*68,
$GPCHC,2125,120059,179.39,6.68,-38.66,-1.93,23.46,2.16,0.9185,0.1721,1.1479,32.02835562,118.8562165,28.24,-0.042,0.838,0.075,0.839,21,17,41,2,2*7B,
$GPCHC,2125,120059.2,178.16,2.37,-22.14,-1.03,10.79,3.44,0.3597,0.0395,0.8841,32.02835724,118.8562164,28.23,-0.047,0.935,-0.108,0.936,21,17,41,2,2*5C,
$GPCHC,2125,120059.4,178.06,1.56,-7.22,2.81,-2.95,0.94,0.2011,0.0435,1.5864,32.02835881,118.8562164,28.23,-0.006,0.898,0.006,0.898,21,19,41,2,2*7E,
$GPCHC,2125,120059.8,177.71,0.59,-0.34,4.92,9.74,3.24,0.0089,0.0154,1.4907,32.02836193,118.8562163,28.22,0.016,0.893,-0.049,0.894,21,19,41,3,2*51,
$GPCHC,2125,120060.2,176.59,-1.12,5.04,3.22,11.31,0.81,-0.1241,-0.0277,1.4063,32.02836511,118.8562162,28.21,-0.048,0.874,-0.027,0.875,21,19,41,3,2*47,
$GPCHC,2125,120060.6,176.85,-0.97,1.53,0.32,22.55,0.79,-0.0367,-0.0232,1.3686,32.02836833,118.856216,28.21,0.024,0.909,0.059,0.91,20,16,41,3,2*4D,
$GPCHC,2125,120060.8,176.41,11.32,-15.32,4.07,27.79,-9.89,0.383,0.2901,1.3979,32.0283699,118.8562159,28.2,-0.022,0.884,-0.028,0.884,20,16,41,4,2*6D,
$GPCHC,2125,120061,177.29,-1.6,-2.91,11.63,27.51,-7.2,0.0516,-0.0283,1.0137,32.02837146,118.8562159,28.2,0.083,0.872,0.053,0.876,20,16,41,4,2*5B,
$GPCHC,2125,120061.2,179.08,-3.69,-20.13,-0.39,18.69,-7.38,0.3442,-0.0644,0.9392,32.02837285,118.856216,28.2,0.097,0.791,0.072,0.797,20,16,41,4,2*7E,
$GPCHC,2125,120061.4,181.13,4.01,-3.74,-3.09,4.34,-4.42,0.0468,0.0502,0.716,32.02837431,118.8562162,28.19,0.087,0.792,0.014,0.796,20,16,41,4,2*7E,
$GPCHC,2125,120061.8,183.3,-0.85,-7.62,7.87,20.57,-2.03,0.1241,-0.0139,0.9271,32.02837737,118.8562166,28.19,0.138,0.823,0.052,0.834,20,17,41,5,2*69,
$GPCHC,2125,120062.2,185.69,9.16,-21.64,2.19,21.15,0.28,0.3529,0.1543,0.8896,32.02838058,118.8562171,28.18,0.157,0.828,0.026,0.842,20,16,41,5,2*79,
$GPCHC,2125,120062.6,184.58,0.02,-15.72,1.8,47.4,-2.48,0.2797,0.0004,0.9936,32.02838383,118.8562174,28.18,0.106,0.886,0.073,0.892,21,18,41,5,2*53,
$GPCHC,2125,120063,185.29,2.12,1.67,2.31,37.29,-5.07,-0.0361,0.0457,1.2343,32.02838705,118.8562179,28.17,0.147,0.892,-0.017,0.904,21,17,41,6,2*43,
$GPCHC,2125,120063.4,185.74,2.52,-5.91,1.74,22.24,-0.79,0.1185,0.0506,1.1451,32.02839024,118.8562184,28.15,0.147,0.861,-0.072,0.873,20,17,41,6,2*41,
$GPCHC,2125,120063.8,186.38,1.96,-8.23,6.21,24.26,0.1,0.1747,0.0417,1.2078,32.02839345,118.8562189,28.15,0.103,0.904,0.021,0.91,20,16,41,7,2*41,
$GPCHC,2125,120064.2,186.7,-1.09,-15.9,6.01,27.15,2.3,0.2751,-0.0192,0.9657,32.0283966,118.8562194,28.16,0.139,0.872,0.027,0.883,20,16,41,7,2*7E,
$GPCHC,2125,120064.6,185.47,6.19,-36.34,-6.8,12.47,2.77,0.6077,0.1113,0.8263,32.02839977,118.8562197,28.14,0.11,0.859,-0.02,0.866,20,16,41,7,2*76,
$GPCHC,2125,120064.8,184.25,1.5,-10.51,2.64,-5.04,4.05,0.2928,0.0421,1.5789,32.02840132,118.8562198,28.14,0.051,0.882,-0.026,0.883,20,17,41,8,2*4A,
$GPCHC,2125,120065,184.25,6.2,-5.39,0.5,10.76,4.04,0.1384,0.1601,1.4673,32.0284029,118.8562199,28.14,0.031,0.876,-0.044,0.876,20,17,41,8,2*61,
$GPCHC,2125,120065.4,182.68,14.72,-18.55,11.16,37.77,7.55,0.3876,0.3202,1.1554,32.028406,118.8562201,28.13,0.025,0.885,-0.057,0.885,20,17,41,8,2*57,
$GPCHC,2125,120065.6,182.68,15.4,-42.48,-6.31,9.93,5.64,0.8317,0.3392,0.9084,32.02840755,118.8562201,28.12,0,0.84,-0.095,0.84,20,17,41,8,2*56,
$GPCHC,2125,120065.8,180.89,-0.36,-13.03,-0.22,-14.33,7.33,0.2688,-0.0075,1.161,32.0284091,118.8562201,28.12,-0.002,0.848,-0.048,0.848,20,17,41,9,2*7A,
$GPCHC,2125,120066.2,178.82,0.57,-3.57,-0.72,-17.49,3.39,0.0654,0.0105,1.0491,32.02841219,118.85622,28.11,-0.052,0.89,0.016,0.892,20,18,41,9,2*6D,
$GPCHC,2125,120066.6,177.26,3.95,-17.15,-5.34,-4.85,5.73,0.1779,0.0417,0.5766,32.02841526,118.8562199,28.1,-0.086,0.838,-0.093,0.842,21,18,41,9,2*46,
$GPCHC,2125,120066.8,177.26,-8.23,-10.08,1.12,-21.73,2.19,0.1273,-0.1053,0.7164,32.0284168,118.8562197,28.1,-0.062,0.852,-0.027,0.854,21,18,41,10,2*64,
$GPCHC,2125,120067,174.92,0.98,-8.03,1.56,-32.87,3.78,0.1362,0.0168,0.9659,32.02841836,118.8562195,28.09,-0.076,0.873,-0.035,0.876,21,17,41,10,2*5F,
$GPCHC,2125,120067.2,174.64,-1.1,-6.19,3.25,-21.06,2.96,0.1232,-0.022,1.1352,32.02841996,118.8562194,28.08,-0.064,0.897,-0.04,0.899,21,17,41,10,2*50,
$GPCHC,2125,120067.4,173.98,10.13,-11.95,-4.52,-21.15,2.38,0.1689,0.1457,0.7979,32.02842153,118.8562192,28.08,-0.099,0.829,0.014,0.835,21,17,41,10,2*5A,
$GPCHC,2125,120067.6,174.19,1.62,6.88,-4.55,-25.66,-5.42,-0.1188,0.0281,0.9842,32.02842316,118.8562191,28.08,-0.086,0.855,-0.096,0.86,21,17,41,10,2*59,
$GPCHC,2125,120067.8,174.93,-1.73,7.58,0.61,-11.9,-5.42,-0.1597,-0.0365,1.1996,32.02842466,118.856219,28.08,-0.02,0.828,-0.036,0.828,21,17,41,1,2*43,
$GPCHC,2125,120068,176.03,0.72,3.72,3.18,5.1,-4.84,-0.0944,0.0182,1.451,32.0284262,118.856219,28.08,0.057,0.874,-0.049,0.876,21,17,41,1,2*71,
$GPCHC,2125,120068.2,177.06,5,-8.1,-1,-7.12,-0.19,0.2356,0.1463,1.6544,32.02842777,118.856219,28.08,-0.003,0.881,0.056,0.881,21,17,41,1,2*70,
$GPCHC,2125,120068.4,177.1,0.55,-6.25,-3.96,-19.72,-0.32,0.1493,0.0132,1.3634,32.02842933,118.856219,28.07,-0.013,0.848,-0.016,0.848,21,17,41,1,2*69,
$GPCHC,2125,120068.6,177.1,1.65,-8.6,-1.03,-18.42,1.1,0.1627,0.0314,1.0756,32.02843092,118.856219,28.07,0.006,0.9,-0.046,0.9,21,17,41,1,2*62,
$GPCHC,2125,120068.8,177.76,0.6,-6.19,2.89,-36.33,0.85,0.1118,0.0108,1.0307,32.02843256,118.856219,28.07,0.026,0.94,0.036,0.941,21,17,41,2,2*60,
$GPCHC,2125,120069.2,178.15,-2.49,-5.05,-1.5,-18.68,0.02,0.0978,-0.0483,1.1061,32.02843577,118.856219,28.07,-0.013,0.907,-0.048,0.907,21,17,41,2,2*43,
$GPCHC,2125,120069.4,178.61,-0.62,-3.4,-1.26,-35.05,0.01,0.0668,-0.0121,1.1241,32.02843735,118.856219,28.06,0.006,0.879,-0.006,0.879,20,16,41,2,2*68,
$GPCHC,2125,120069.6,178.53,0.54,-4.5,0.25,-29.81,1.27,0.0802,0.0096,1.0189,32.02843896,118.8562191,28.05,0.023,0.895,-0.044,0.895,20,16,41,2,2*4A,
$GPCHC,2125,120069.8,178.53,0.63,-2.72,-5.51,-35.41,-0.56,0.0414,0.0096,0.8697,32.02844061,118.8562191,28.06,-0.006,0.927,0.067,0.927,22,16,41,2,2*40,
$GPCHC,2125,120070,179.42,2.84,-2.01,1.05,-22.61,0.37,0.0326,0.0461,0.9273,32.02844218,118.8562191,28.05,-0.007,0.853,-0.084,0.853,21,16,41,2,2*68,
$GPCHC,2125,120070.4,179.46,-2.71,1.4,2.89,-21.87,0.75,-0.0206,-0.04,0.8447,32.02844539,118.8562192,28.05,-0.003,0.886,0.095,0.886,21,16,41,1,2*42,
$GPCHC,2125,120070.6,179.23,-0.08,0.21,1.48,-33.45,-0.13,-0.0041,-0.0015,1.085,32.02844698,118.8562192,28.05,-0.015,0.864,-0.027,0.864,20,16,41,1,2*4F,
$GPCHC,2125,120070.8,179.11,-1.86,5.9,-1.59,-25.45,2.19,-0.0821,-0.026,0.795,32.02844861,118.8562192,28.04,-0.005,0.917,-0.022,0.917,20,15,41,2,2*4C,
$GPCHC,2125,120071,179.61,0.39,6.26,-5.6,-41.1,0.88,-0.081,0.005,0.7392,32.02845021,118.8562192,28.04,-0.029,0.934,-0.009,0.935,20,16,41,2,2*41,
$GPCHC,2125,120071.2,179.4,-2.16,9.72,-0.83,-38.73,1.3,-0.1835,-0.041,1.0712,32.02845181,118.8562192,28.02,-0.019,0.859,-0.023,0.86,20,16,41,1,2*4A,
$GPCHC,2125,120071.4,179.54,-0.7,11.92,-3.22,-24.74,0.94,-0.1857,-0.011,0.8796,32.02845346,118.8562193,28.01,0.032,0.93,-0.067,0.931,20,16,41,1,2*5B,
$GPCHC,2125,120071.6,178.94,-1.76,17.29,-1.53,-22.53,-0.91,-0.2924,-0.0302,0.9392,32.02845506,118.8562193,28.01,0.005,0.934,0.049,0.934,20,16,41,1,2*5B,
$GPCHC,2125,120071.8,178.94,-1.52,18.13,-2.06,-25.42,-2.6,-0.3718,-0.0317,1.1353,32.02845668,118.8562193,28,-0.006,0.894,-0.067,0.894,20,16,41,2,2*53,
$GPCHC,2125,120072,179.88,1.31,16.79,-1.3,-26.85,-2.08,-0.3276,0.026,1.0855,32.02845826,118.8562195,28.01,0.041,0.898,0.006,0.899,20,16,41,1,2*52,
$GPCHC,2125,120072.2,179.97,2.31,14.73,-5.69,-32.68,-1.85,-0.2429,0.0385,0.9236,32.02845985,118.8562194,28,-0.037,0.893,-0.048,0.893,19,16,41,1,2*52,
$GPCHC,2125,120072.4,180.1,3.78,15.42,4.45,-14.62,-4.05,-0.2011,0.0499,0.7292,32.02846146,118.8562195,27.99,-0.007,0.89,-0.032,0.89,20,17,41,1,2*73,
$GPCHC,2125,120072.6,180.14,2.79,14.75,1.75,-18.26,-0.29,-0.259,0.0495,0.9839,32.02846305,118.8562196,27.99,0.056,0.919,0.051,0.92,20,17,41,1,2*77,
$GPCHC,2125,120072.8,179.95,-1.5,14.68,-2.89,-16.44,-0.83,-0.2171,-0.0224,0.8284,32.02846468,118.8562196,27.99,0.039,0.889,-0.048,0.89,20,16,41,2,2*73,
$GPCHC,2125,120073,179.66,-0.59,14.95,4.88,-5.54,-0.13,-0.2648,-0.0105,0.9918,32.02846625,118.8562196,27.99,-0.021,0.905,-0.051,0.905,20,16,41,1,2*49,
$GPCHC,2125,120073.2,179.72,-0.89,8.1,0.45,-16.25,0.02,-0.1394,-0.0154,0.98,32.02846776,118.8562197,27.98,0.018,0.818,0.015,0.818,20,16,41,1,2*6E,
$GPCHC,2125,120073.6,180.7,0.59,6.59,0,-13.59,1.1,-0.1879,0.017,1.6256,32.028471,118.8562197,27.98,-0.055,0.905,0.105,0.907,20,15,41,1,2*42,
$GPCHC,2125,120073.8,180.29,-1.68,6.62,-4.16,-11.74,0.4,-0.16,-0.0407,1.3779,32.02847262,118.8562199,27.97,0.046,0.88,-0.085,0.882,20,16,41,1,2*6E,
$GPCHC,2125,120074.4,181.48,0.43,8.37,-1.26,-5.99,-0.79,-0.2124,0.011,1.4429,32.02847743,118.8562201,27.96,0.073,0.886,0.058,0.889,21,15,41,1,2*50,
$GPCHC,2125,120074.6,180.64,2.73,8.74,-2.53,-9.04,-1.72,-0.2272,0.0714,1.4777,32.02847905,118.8562201,27.95,0.007,0.923,-0.061,0.923,21,16,41,1,2*79,
$GPCHC,2125,120074.8,180.73,-1.58,1.46,10.9,13.34,-1.03,-0.0373,-0.0405,1.4634,32.02848063,118.8562201,27.94,0.057,0.937,-0.024,0.939,21,16,41,1,2*70,
$GPCHC,2125,120075,180.72,1.06,1.72,5.59,7.94,-0.43,-0.0467,0.0288,1.5536,32.02848216,118.8562202,27.94,-0.007,0.864,-0.012,0.864,21,16,41,1,2*56,
$GPCHC,2125,120075.2,181.03,0.82,3.54,2.76,8.73,-0.81,-0.083,0.0194,1.3419,32.02848378,118.8562203,27.94,0.049,0.885,-0.011,0.886,20,16,41,1,2*77,
$GPCHC,2125,120075.4,181.03,0.25,-3.83,4.17,2.53,1.41,0.098,0.0063,1.463,32.02848535,118.8562204,27.93,0.03,0.878,-0.043,0.878,20,16,41,1,2*54,
$GPCHC,2125,120075.8,181.25,3.13,-8.07,-7.76,-3.72,0.39,0.2405,0.0937,1.6954,32.02848851,118.8562206,27.93,0.031,0.852,-0.08,0.853,20,16,41,1,2*52,
$GPCHC,2125,120076,182.17,1.25,-1.28,3.12,-20.37,1.25,0.0315,0.0306,1.4034,32.02849013,118.8562207,27.93,0.036,0.892,0.008,0.893,20,16,41,1,2*68,
$GPCHC,2125,120076.2,182.31,5.22,-3.97,-0.92,-24.11,0.75,0.0975,0.1286,1.4038,32.02849175,118.8562208,27.92,0.022,0.925,-0.064,0.925,20,15,41,1,2*6F,
$GPCHC,2125,120076.4,182.31,0.8,0.66,3.73,-11.69,-1,-0.0134,0.0161,1.1567,32.02849334,118.8562209,27.9,0.018,0.886,-0.111,0.887,22,15,41,1,2*6E,
$GPCHC,2125,120076.6,182.61,3.27,-3.02,-0.41,-21.73,-0.64,0.0709,0.077,1.3448,32.02849492,118.8562211,27.91,0.061,0.877,0.007,0.879,22,17,41,1,2*6F,
$GPCHC,2125,120076.8,182.61,-4.13,4.9,6.13,-15.35,-0.82,-0.0956,-0.0808,1.1145,32.02849651,118.8562212,27.9,0.043,0.879,0.031,0.881,21,17,41,2,2*41,
$GPCHC,2125,120077,183.11,3.94,-2.85,-1.26,-32.22,-0.36,0.0586,0.0811,1.1766,32.02849809,118.8562213,27.9,0.058,0.862,0.011,0.864,21,16,41,2,2*60,
$GPCHC,2125,120077.4,183.65,0.92,14.35,0.26,-22.11,0.94,-0.3149,0.0205,1.2308,32.0285013,118.8562217,27.89,0.045,0.866,-0.074,0.867,20,16,41,2,2*71,
$GPCHC,2125,120077.6,183.65,0.09,8.74,-4.3,-32.77,-2.85,-0.1836,0.0019,1.1943,32.02850292,118.8562218,27.89,0.018,0.873,0.018,0.873,21,16,41,2,2*6A,
$GPCHC,2125,120077.8,183.37,2.52,22.66,2.16,-20.62,-1.84,-0.3715,0.0424,0.8898,32.02850454,118.856222,27.88,0.039,0.923,-0.12,0.924,21,15,41,1,2*59,
$GPCHC,2125,120078,183.37,0.63,15.62,2.85,-10.71,-0.16,-0.3342,0.0137,1.1953,32.02850611,118.8562222,27.89,0.099,0.884,0.017,0.889,20,15,41,1,2*72,
$GPCHC,2125,120078.2,183.77,3.84,17.35,-0.07,-16.08,-2.6,-0.3464,0.0779,1.1089,32.02850769,118.8562223,27.89,0.066,0.89,0.045,0.893,21,15,41,1,2*58,
$GPCHC,2125,120078.4,184.01,3.01,16.91,1.55,-7.06,-1.26,-0.4315,0.0779,1.4191,32.02850932,118.8562224,27.88,0.066,0.908,-0.015,0.91,20,15,41,1,2*6C,
$GPCHC,2125,120078.6,184.39,1.99,16.77,1.59,-10.38,-1.26,-0.3908,0.0471,1.2969,32.02851087,118.8562226,27.88,0.067,0.865,-0.062,0.867,20,14,41,1,2*5B,
$GPCHC,2125,120078.8,184.26,-2.82,15.61,0.24,-10.22,-4.19,-0.3516,-0.0644,1.2581,32.02851251,118.8562228,27.88,0.105,0.93,-0.033,0.936,19,15,41,2,2*50,
$GPCHC,2125,120079.2,184.74,-0.93,13.86,4.25,-4.16,-1.36,-0.3124,-0.0213,1.2665,32.02851568,118.8562232,27.87,0.147,0.908,0.022,0.919,20,15,41,2,2*49,
$GPCHC,2125,120079.8,185.84,-0.13,12.49,-1.05,-4.01,0.22,-0.3096,-0.0032,1.397,32.02852043,118.8562238,27.86,0.11,0.871,0.002,0.878,19,15,41,2,2*46,
$GPCHC,2125,120080,185.84,-0.28,8.63,3.12,-1.83,-1.77,-0.225,-0.0072,1.482,32.02852205,118.856224,27.85,0.127,0.856,-0.018,0.865,19,15,41,2,2*52,
$GPCHC,2125,120080.2,185.67,3.52,6.39,-9.46,3.51,-1.17,-0.1768,0.0977,1.5791,32.02852365,118.8562242,27.86,0.111,0.869,-0.007,0.876,19,14,41,1,2*57,
$GPCHC,2125,120080.6,185.56,4.67,0.45,-0.02,14.75,-0.64,-0.0146,0.1519,1.8586,32.0285268,118.8562247,27.85,0.158,0.865,-0.024,0.879,19,15,41,1,2*66,
$GPCHC,2125,120080.8,186.44,2.05,6.1,3.33,-6.64,1.36,-0.1531,0.0515,1.4334,32.02852842,118.8562249,27.84,0.095,0.911,-0.105,0.916,19,15,41,2,2*7C,
$GPCHC,2125,120081.2,186.08,0.15,-10.38,-1.62,10.21,-1.12,0.1972,0.0029,1.0768,32.02853158,118.8562253,27.82,0.089,0.874,-0.02,0.878,19,15,41,1,2*5E,
$GPCHC,2125,120081.4,186.08,10.83,-12.77,-3.49,22.49,1.47,0.2624,0.2271,1.1578,32.02853315,118.8562255,27.82,0.108,0.879,-0.067,0.885,20,15,41,1,2*44,
$GPCHC,2125,120081.6,185.27,3.28,-6.3,6.27,8.09,3.75,0.0857,0.0448,0.7763,32.02853475,118.8562258,27.81,0.148,0.882,-0.066,0.895,20,16,41,1,2*5D,
$GPCHC,2125,120082,184.48,8.44,-23.76,2.99,-13.91,9.86,0.3487,0.1284,0.792,32.0285379,118.856226,27.8,0.034,0.895,-0.031,0.895,20,16,41,2,2*7D,
$GPCHC,2125,120082.4,182.06,3.95,-12.4,8.58,-2.85,7.68,0.1312,0.0421,0.5964,32.02854076,118.8562261,27.8,-0.035,0.752,0.08,0.753,21,16,41,2,2*4D,
$GPCHC,2125,120082.6,182.06,-1.18,15.56,5.2,-10.15,4.32,-0.2754,-0.0212,0.9891,32.0285423,118.856226,27.79,-0.041,0.858,-0.013,0.859,21,16,41,2,2*50,
$GPCHC,2125,120082.8,179.41,2.88,12.23,-1.75,-13.48,3.75,-0.1542,0.0366,0.7115,32.0285438,118.8562258,27.79,-0.128,0.828,0.041,0.838,21,16,41,3,2*54,
$GPCHC,2125,120083,178.75,1.36,6.16,2.09,-2.53,3.94,-0.0874,0.0193,0.8105,32.02854535,118.8562258,27.8,-0.038,0.86,-0.065,0.861,21,16,41,1,2*53,
$GPCHC,2125,120083.2,175.62,0.82,0.21,-5.05,5.38,0.09,-0.0027,0.0107,0.743,32.02854685,118.8562256,27.79,-0.078,0.835,-0.088,0.839,21,17,41,1,2*57,
$GPCHC,2125,120083.4,175.02,2.53,3.86,2.56,-23.29,2.91,-0.0515,0.0338,0.7636,32.02854841,118.8562255,27.79,-0.096,0.865,0.033,0.871,22,18,41,1,2*42,
$GPCHC,2125,120083.6,175.02,1.13,7.28,-0.78,-17.66,2.53,-0.1195,0.0186,0.9359,32.02854997,118.8562253,27.78,-0.121,0.867,-0.116,0.875,22,18,41,1,2*4E,
$GPCHC,2125,120084,173.23,3.57,16.8,-1.33,-16.87,-2.49,-0.3011,0.065,0.9976,32.02855313,118.856225,27.79,-0.064,0.862,0.063,0.865,22,18,41,2,2*7D,
$GPCHC,2125,120084.6,174.57,4.17,12.98,-0.94,-5.48,-5.08,-0.235,0.0764,1.0199,32.02855793,118.8562246,27.77,-0.027,0.856,-0.024,0.856,22,17,41,1,2*69,
$GPCHC,2125,120084.8,175.22,3.2,0.44,-7.85,-6.04,-8.09,-0.0135,0.0988,1.7657,32.02855953,118.8562244,27.77,-0.057,0.86,-0.071,0.862,22,17,41,1,2*5F,
$GPCHC,2125,120085.2,177.63,1.7,17.75,8.1,-1.92,-4.62,-0.3549,0.0345,1.1085,32.02856257,118.8562246,27.76,0.015,0.873,-0.048,0.874,21,17,41,1,2*63,
$GPCHC,2125,120085.6,179.27,0.73,10.78,0.05,-2.82,-0.74,-0.2773,0.0189,1.456,32.02856572,118.8562247,27.76,0.011,0.938,0.039,0.938,21,18,41,1,2*4B,
$GPCHC,2125,120085.8,179.94,0.11,6.02,2.73,-8.33,0.59,-0.1736,0.0031,1.6467,32.02856734,118.8562248,27.75,0.02,0.934,-0.02,0.934,21,18,41,1,2*70,
$GPCHC,2125,120086.4,178.96,0.35,10.03,3.33,5.98,-0.53,-0.2551,0.009,1.4419,32.02857214,118.8562249,27.74,0.007,0.884,-0.042,0.884,21,18,41,1,2*47,
$GPCHC,2125,120086.6,178.96,-0.02,11.15,1.95,5.07,1.24,-0.2733,-0.0006,1.3863,32.02857373,118.8562249,27.74,0.041,0.885,0.05,0.886,21,18,41,1,2*46,
$GPCHC,2125,120086.8,179.43,2.56,13.13,-0.45,2.97,1.3,-0.332,0.0654,1.4234,32.02857532,118.8562249,27.72,0.006,0.93,-0.051,0.93,21,18,41,1,2*4B,
$GPCHC,2125,120087,178.79,-1.58,2.48,5.38,11.23,-0.5,-0.0578,-0.0368,1.3324,32.02857691,118.8562249,27.72,-0.013,0.875,-0.008,0.875,21,18,41,1,2*61,
$GPCHC,2125,120087.4,178.44,-1.7,7.25,-3.62,9.88,0.58,-0.1666,-0.0392,1.3091,32.02858012,118.856225,27.71,-0.018,0.884,-0.052,0.884,21,18,41,1,2*52,
$GPCHC,2125,120087.6,178.16,1.52,-6.96,7.73,34.49,5.04,0.1618,0.0354,1.326,32.02858172,118.856225,27.71,-0.007,0.926,-0.048,0.926,21,18,41,1,2*47,
$GPCHC,2125,120087.8,178.4,0.96,-3.8,-0.37,39.82,0.79,0.0888,0.0225,1.3364,32.02858323,118.856225,27.71,0.028,0.825,0.037,0.825,21,18,41,1,2*6B,
$GPCHC,2125,120088.2,177.48,7.06,-33.48,1.89,16.07,2.71,0.5392,0.1211,0.8153,32.02858637,118.8562249,27.71,-0.048,0.813,-0.03,0.815,21,18,41,1,2*7B,
$GPCHC,2125,120088.4,177.25,6.83,-40.19,-2.04,11.06,-0.85,0.7031,0.1304,0.8322,32.02858799,118.8562248,27.71,-0.064,0.909,-0.074,0.911,21,18,41,1,2*79,
$GPCHC,2125,120088.6,177.25,2.91,-36.7,-0.48,-2.39,-0.38,0.5568,0.0474,0.7469,32.02858959,118.8562247,27.7,-0.038,0.886,-0.02,0.887,21,18,41,1,2*69,
$GPCHC,2125,120088.8,176.35,5.69,-37.28,2.44,-13.66,1.69,0.564,0.0928,0.7408,32.02859119,118.8562247,27.68,-0.018,0.881,-0.123,0.881,21,18,41,2,2*5B,
$GPCHC,2125,120089,176.59,-1.22,-9.92,-3.61,-24.55,4.12,0.1857,-0.0229,1.0614,32.02859282,118.8562247,27.69,0.034,0.922,-0.035,0.923,21,18,41,1,2*60,
$GPCHC,2125,120089.2,176.4,1.58,1.37,-4.67,-4.53,3.33,-0.0337,0.0389,1.413,32.02859439,118.8562246,27.68,-0.01,0.863,-0.102,0.863,21,17,41,1,2*7E,
$GPCHC,2125,120089.6,175.76,4.25,7.15,-3.75,10.48,0.15,-0.1332,0.0795,1.0618,32.02859745,118.8562244,27.69,-0.034,0.827,0.03,0.828,21,18,41,1,2*43,
$GPCHC,2125,120089.8,175.61,0.02,1.37,-2.23,12.12,0.85,-0.0243,0.0004,1.0127,32.02859899,118.8562242,27.69,-0.066,0.845,-0.008,0.847,20,17,41,2,2*6B,
$GPCHC,2125,120090,174.59,15.99,-32.76,-2.28,26.02,5.7,0.6269,0.3318,0.974,32.02860054,118.856224,27.69,-0.135,0.846,0.027,0.857,20,18,41,1,2*46,
$GPCHC,2125,120090.4,174.35,7.08,-15.02,-1.49,30.03,-0.29,0.3455,0.1656,1.2877,32.02860374,118.8562236,27.69,-0.065,0.91,-0.004,0.913,20,18,41,1,2*74,
$GPCHC,2125,120090.6,173.84,6.41,-13.11,0.26,29.58,0.03,0.2901,0.1435,1.2452,32.02860541,118.8562234,27.69,-0.109,0.934,0.043,0.94,19,16,41,1,2*52,
$GPCHC,2125,120090.8,173.84,4.91,-13.44,-2.7,30.87,-1.26,0.2661,0.0983,1.113,32.02860698,118.8562232,27.68,-0.094,0.845,-0.051,0.85,20,16,41,2,2*74,
$GPCHC,2125,120091,174.2,7.58,-23.24,5.97,31.8,-4.84,0.4898,0.1652,1.1408,32.02860864,118.8562231,27.67,-0.057,0.869,-0.022,0.871,20,16,41,1,2*5B,
$GPCHC,2125,120091.2,174.06,-1.81,-4.42,-1.61,0.55,-5.67,0.0595,-0.0244,0.7699,32.02861019,118.8562229,27.66,-0.019,0.83,0.02,0.83,20,16,41,1,2*54,
$GPCHC,2125,120091.4,175.52,1.97,-1.32,-2.89,9.23,-0.53,0.0161,0.0241,0.701,32.02861176,118.8562229,27.66,-0.034,0.902,-0.061,0.902,20,17,41,1,2*70,
$GPCHC,2125,120091.6,176.17,6.23,7.1,-0.95,6.07,-2.87,-0.0875,0.0773,0.7033,32.02861329,118.8562228,27.66,0.014,0.82,0.157,0.82,20,17,41,1,2*78,
$GPCHC,2125,120092,176.97,10.56,11.93,-9.52,-10.67,-3.69,-0.1481,0.1336,0.7014,32.02861652,118.8562227,27.65,-0.037,0.828,0.069,0.829,20,17,41,2,2*43,
$GPCHC,2125,120092.2,176.79,6.07,9.54,10.28,14.91,-1.28,-0.1449,0.093,0.8616,32.02861813,118.8562227,27.65,-0.036,0.91,0.047,0.911,20,17,41,1,2*7B,
$GPCHC,2125,120092.4,176.71,7.61,11.37,-18.96,-10.62,-5.64,-0.1569,0.1063,0.7801,32.02861971,118.8562226,27.64,-0.081,0.862,-0.058,0.865,21,16,41,1,2*65,
$GPCHC,2125,120092.6,176.9,6.27,8.02,7.47,10.55,0.23,-0.1096,0.0863,0.7782,32.0286213,118.8562225,27.64,0.014,0.886,-0.043,0.886,21,16,41,1,2*60,
$GPCHC,2125,120093,177.24,-0.27,10.18,2.3,8.9,1.34,-0.2016,-0.0054,1.1225,32.02862455,118.8562224,27.64,-0.033,0.902,-0.186,0.902,21,16,41,2,2*47,
$GPCHC,2125,120093.2,177.44,4.03,11.11,-0.78,10.47,-0.45,-0.194,0.0709,0.9873,32.02862613,118.8562224,27.65,0.017,0.857,-0.04,0.857,21,16,41,2,2*55,
$GPCHC,2125,120093.4,177.05,4.36,10.24,1.65,7.51,-0.82,-0.1447,0.0621,0.8011,32.02862773,118.8562222,27.63,-0.036,0.881,0.025,0.882,21,17,41,1,2*45,
$GPCHC,2125,120093.6,177.65,6.98,10.85,-5.38,0.5,-3.55,-0.1194,0.0776,0.6228,32.02862934,118.8562222,27.63,-0.094,0.858,-0.059,0.863,21,17,41,1,2*42,
$GPCHC,2125,120093.8,177.04,3.55,4.98,6.56,18.14,-0.42,-0.0683,0.0488,0.7835,32.02863096,118.8562221,27.63,-0.036,0.896,0.073,0.897,21,17,41,2,2*4A,
